HD 80653 b,Transit,0.71957300000,1.61300000,5.72000000
HD 86226 c,Transit,3.98442000000,2.16000000,7.25000000
HD 88986 b,Radial Velocity,146.05000000000,2.49000000,17.20000000
HD 89345 b,Transit,11.81430000000,7.39794000,34.96130000
HD 93963 A b,Transit,1.03761090000,1.46954368,2.80000000
HD 93963 A c,Transit,3.64513890000,3.11976057,18.40000000
HD 97658 b,Radial Velocity,9.48971160000,2.12000000,8.30000000
HIP 116454 b,Transit,9.10041570000,2.46900000,9.70000000
HIP 29442 c,Radial Velocity,3.53795590000,1.55100000,4.50000000
HIP 29442 d,Radial Velocity,6.42957500000,1.53800000,5.14000000
HIP 41378 b,Transit,15.57208000000,2.59500000,6.89000000
HIP 41378 c,Transit,31.70603000000,2.72700000,4.40000000
HIP 41378 d,Transit,278.36180000000,3.54000000,4.60000000
HIP 41378 e,Transit,369.00000000000,4.92000000,12.00000000
HIP 41378 f,Transit,542.07975000000,9.20000000,12.00000000
HIP 65 A b,Transit,0.98097340000,22.75427000,1021.18779000
HIP 8152 b,Transit,10.75101400000,2.53625843,8.90000000
HIP 8152 c,Transit,19.60562000000,2.52442508,10.70000000
HIP 94235 b,Transit,7.71305700000,3.00000000,379.00000000
HIP 9618 b,Transit,20.77285800000,3.82838127,8.30000000
HIP 9618 c,Transit,52.56363000000,3.42855926,7.00000000
HIP 97166 b,Transit,10.28891400000,2.48013380,19.10000000
HR 858 b,Transit,3.58528700000,2.00400000,3.55000000
HR 858 c,Transit,5.97386500000,1.97900000,3.80000000
HR 858 d,Transit,11.23051100000,2.00100000,7.10000000
HR 8799 b,Imaging,170000.00000000000,13.00000000,2000.00000000
HR 8799 c,Imaging,69000.00000000000,13.00000000,3000.00000000
HR 8799 d,Imaging,37000.00000000000,13.00000000,3000.00000000
K2-10 b,Transit,19.30553000000,3.77300000,25.20000000
K2-100 b,Transit,1.67390350000,3.88000000,21.80000000
K2-105 b,Transit,8.26726000000,3.40000000,15.40000000
